Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Ubicación,Longitud,Latitud,Distrito,Tipo de Municipio,Area Metropolitana
23,"23,675","23,675,001",CÓRDOBA,SAN BERNARDO DEL VIENTO,JOSÉ MANUEL DE ALTAMIRA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.29544191447, -75.9846441031)",-75.9846441031,9.29544191447,,MUNICIPIO,
23,"23,675","23,675,003",CÓRDOBA,SAN BERNARDO DEL VIENTO,PASO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.32615117602, -76.0874435059)",-76.0874435059,9.32615117602,,MUNICIPIO,
23,"23,675","23,675,005",CÓRDOBA,SAN BERNARDO DEL VIENTO,PLAYAS DEL VIENTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.34091734757, -76.0441231578)",-76.0441231578,9.34091734757,,MUNICIPIO,
23,"23,675","23,675,007",CÓRDOBA,SAN BERNARDO DEL VIENTO,TREMENTINO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.31499830866, -75.9343537316)",-75.9343537316,9.31499830866,,MUNICIPIO,
23,"23,675","23,675,009",CÓRDOBA,SAN BERNARDO DEL VIENTO,SAN BLAS DE JUNÍN,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.22767411663, -76.0252606793)",-76.0252606793,9.22767411663,,MUNICIPIO,
23,"23,675","23,675,012",CÓRDOBA,SAN BERNARDO DEL VIENTO,CHIQUÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.332385827, -75.9799490265)",-75.9799490265,9.332385827,,MUNICIPIO,
23,"23,675","23,675,013",CÓRDOBA,SAN BERNARDO DEL VIENTO,PAJONAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.30920937572, -75.9812657628)",-75.9812657628,9.30920937572,,MUNICIPIO,
23,"23,675","23,675,014",CÓRDOBA,SAN BERNARDO DEL VIENTO,SAN JOSÉ DE LAS CAÑAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.28987550203, -75.9588461683)",-75.9588461683,9.28987550203,,MUNICIPIO,
23,"23,675","23,675,015",CÓRDOBA,SAN BERNARDO DEL VIENTO,MIRAMAR,CASERÍO (CAS),"(9.33447323857, -76.0636706616)",-76.0636706616,9.33447323857,,MUNICIPIO,
23,"23,675","23,675,017",CÓRDOBA,SAN BERNARDO DEL VIENTO,BARCELONA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.22103341822, -76.0513770591)",-76.0513770591,9.22103341822,,MUNICIPIO,
23,"23,675","23,675,018",CÓRDOBA,SAN BERNARDO DEL VIENTO,CAMINO REAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.35662113912, -75.9911945162)",-75.9911945162,9.35662113912,,MUNICIPIO,
23,"23,675","23,675,019",CÓRDOBA,SAN BERNARDO DEL VIENTO,EL CASTILO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.31744326997, -76.0254902766)",-76.0254902766,9.31744326997,,MUNICIPIO,
23,"23,675","23,675,021",CÓRDOBA,SAN BERNARDO DEL VIENTO,TINAJONES,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.39902925514, -75.926855684)",-75.926855684,9.39902925514,,MUNICIPIO,
23,"23,675","23,675,023",CÓRDOBA,SAN BERNARDO DEL VIENTO,EL DARIEN,CASERÍO (CAS),"(9.34450762891, -75.9877036232)",-75.9877036232,9.34450762891,,MUNICIPIO,
23,"23,675","23,675,024",CÓRDOBA,SAN BERNARDO DEL VIENTO,SANTA INÉS DE MONTERO,CASERÍO (CAS),"(9.32420644037, -75.9505105764)",-75.9505105764,9.32420644037,,MUNICIPIO,
23,"23,678","23,678,000",CÓRDOBA,SAN CARLOS,SAN CARLOS,CABECERA MUNICIPAL (CM),"(8.7991072141, -75.698841723)",-75.698841723,8.7991072141,,MUNICIPIO,
23,"23,678","23,678,001",CÓRDOBA,SAN CARLOS,EL CAMPANO,CASERÍO (CAS),"(8.77083609481, -75.7920290768)",-75.7920290768,8.77083609481,,MUNICIPIO,
23,"23,678","23,678,002",CÓRDOBA,SAN CARLOS,CARRIZAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.68254051878, -75.7515611244)",-75.7515611244,8.68254051878,,MUNICIPIO,
23,"23,678","23,678,003",CÓRDOBA,SAN CARLOS,GUACHARACAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.55337159418, -75.6721295719)",-75.6721295719,8.55337159418,,MUNICIPIO,
23,"23,678","23,678,004",CÓRDOBA,SAN CARLOS,SANTA ROSA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.75017550813, -75.6277219348)",-75.6277219348,8.75017550813,,MUNICIPIO,
23,"23,678","23,678,005",CÓRDOBA,SAN CARLOS,REMEDIO POBRE,CASERÍO (CAS),"(8.79968952063, -75.7071425039)",-75.7071425039,8.79968952063,,MUNICIPIO,
23,"23,678","23,678,006",CÓRDOBA,SAN CARLOS,CABUYA,CASERÍO (CAS),"(8.82123492097, -75.7161567576)",-75.7161567576,8.82123492097,,MUNICIPIO,
23,"23,678","23,678,008",CÓRDOBA,SAN CARLOS,CALLEMAR,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.66338298421, -75.6645124666)",-75.6645124666,8.66338298421,,MUNICIPIO,
23,"23,678","23,678,009",CÓRDOBA,SAN CARLOS,CIENAGUITA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.6372969422, -75.7356674181)",-75.7356674181,8.6372969422,,MUNICIPIO,
23,"23,678","23,678,010",CÓRDOBA,SAN CARLOS,EL HATO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.788166318, -75.731712722)",-75.731712722,8.788166318,,MUNICIPIO,
23,"23,678","23,678,011",CÓRDOBA,SAN CARLOS,SAN MIGUEL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.71945860009, -75.6522504022)",-75.6522504022,8.71945860009,,MUNICIPIO,
23,"23,678","23,678,012",CÓRDOBA,SAN CARLOS,EL CHARCO,CASERÍO (CAS),"(8.53317207041, -75.6742921827)",-75.6742921827,8.53317207041,,MUNICIPIO,
23,"23,678","23,678,016",CÓRDOBA,SAN CARLOS,CALLE LARGA,CASERÍO (CAS),"(8.756627678, -75.758759553)",-75.758759553,8.756627678,,MUNICIPIO,
23,"23,678","23,678,017",CÓRDOBA,SAN CARLOS,CAROLINA,CASERÍO (CAS),"(8.84091641226, -75.7420609673)",-75.7420609673,8.84091641226,,MUNICIPIO,
23,"23,678","23,678,018",CÓRDOBA,SAN CARLOS,LAS TINAS,CASERÍO (CAS),"(8.75208189008, -75.7811470101)",-75.7811470101,8.75208189008,,MUNICIPIO,
23,"23,678","23,678,019",CÓRDOBA,SAN CARLOS,LOS CAÑOS,CASERÍO (CAS),"(8.67074300265, -75.7630762471)",-75.7630762471,8.67074300265,,MUNICIPIO,
23,"23,682","23,682,000",CÓRDOBA,SAN JOSÉ DE URÉ,SAN JOSÉ DE URÉ,CABECERA MUNICIPAL (CM),"(7.78718605251, -75.5331291795)",-75.5331291795,7.78718605251,,MUNICIPIO,
23,"23,682","23,682,002",CÓRDOBA,SAN JOSÉ DE URÉ,BOCAS DE URÉ,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.9435599813, -75.5129537417)",-75.5129537417,7.9435599813,,MUNICIPIO,
23,"23,682","23,682,003",CÓRDOBA,SAN JOSÉ DE URÉ,BRAZO IZQUIERDO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.71129455457, -75.630719666)",-75.630719666,7.71129455457,,MUNICIPIO,
23,"23,682","23,682,004",CÓRDOBA,SAN JOSÉ DE URÉ,FLECHAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.8836625022, -75.5583338081)",-75.5583338081,7.8836625022,,MUNICIPIO,
23,"23,682","23,682,005",CÓRDOBA,SAN JOSÉ DE URÉ,LA DORADA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.83897085089, -75.5246728519)",-75.5246728519,7.83897085089,,MUNICIPIO,
23,"23,682","23,682,006",CÓRDOBA,SAN JOSÉ DE URÉ,VERSALLES,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.72509399875, -75.5804052862)",-75.5804052862,7.72509399875,,MUNICIPIO,
23,"23,682","23,682,007",CÓRDOBA,SAN JOSÉ DE URÉ,VIERA ABAJO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.84244467544, -75.550633318)",-75.550633318,7.84244467544,,MUNICIPIO,
23,"23,682","23,682,009",CÓRDOBA,SAN JOSÉ DE URÉ,PUERTO COLOMBIA,CASERÍO (CAS),"(7.88693365267, -75.5122146767)",-75.5122146767,7.88693365267,,MUNICIPIO,
23,"23,686","23,686,000",CÓRDOBA,SAN PELAYO,SAN PELAYO,CABECERA MUNICIPAL (CM),"(8.95800878711, -75.8351254915)",-75.8351254915,8.95800878711,,MUNICIPIO,
23,"23,686","23,686,001",CÓRDOBA,SAN PELAYO,BUENOS AIRES,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.02029094985, -76.0508763504)",-76.0508763504,9.02029094985,,MUNICIPIO,
23,"23,686","23,686,002",CÓRDOBA,SAN PELAYO,CARRILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.987129786, -75.831796101)",-75.831796101,8.987129786,,MUNICIPIO,
23,"23,686","23,686,003",CÓRDOBA,SAN PELAYO,LA MADERA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.97281745475, -75.8631919924)",-75.8631919924,8.97281745475,,MUNICIPIO,
23,"23,686","23,686,004",CÓRDOBA,SAN PELAYO,LAS GUAMAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.01401497293, -75.7394569012)",-75.7394569012,9.01401497293,,MUNICIPIO,
23,"23,686","23,686,005",CÓRDOBA,SAN PELAYO,SABANANUEVA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.03239678786, -75.8484001798)",-75.8484001798,9.03239678786,,MUNICIPIO,
23,"23,686","23,686,006",CÓRDOBA,SAN PELAYO,SAN ISIDRO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.97799586333, -75.7798042481)",-75.7798042481,8.97799586333,,MUNICIPIO,
23,"23,686","23,686,007",CÓRDOBA,SAN PELAYO,VALPARAÍSO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.925496651, -75.873669669)",-75.873669669,8.925496651,,MUNICIPIO,
23,"23,686","23,686,008",CÓRDOBA,SAN PELAYO,PUERTO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.97861657, -75.79494139)",-75.79494139,8.97861657,,MUNICIPIO,
23,"23,686","23,686,009",CÓRDOBA,SAN PELAYO,PELAYITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.93491618135, -75.8228397854)",-75.8228397854,8.93491618135,,MUNICIPIO,
23,"23,686","23,686,011",CÓRDOBA,SAN PELAYO,LAS LAURAS,CASERÍO (CAS),"(8.98648437599, -75.760980217)",-75.760980217,8.98648437599,,MUNICIPIO,
23,"23,686","23,686,012",CÓRDOBA,SAN PELAYO,EL BONGO,CASERÍO (CAS),"(8.93585905424, -75.8570526676)",-75.8570526676,8.93585905424,,MUNICIPIO,
23,"23,686","23,686,020",CÓRDOBA,SAN PELAYO,RETIRO,CASERÍO (CAS),"(9.00132022088, -75.7640395054)",-75.7640395054,9.00132022088,,MUNICIPIO,
23,"23,686","23,686,021",CÓRDOBA,SAN PELAYO,EL OBLIGADO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.91331368788, -75.8460414557)",-75.8460414557,8.91331368788,,MUNICIPIO,
23,"23,686","23,686,022",CÓRDOBA,SAN PELAYO,BONGAS MELLAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.99379713044, -75.9348481653)",-75.9348481653,8.99379713044,,MUNICIPIO,
23,"23,686","23,686,025",CÓRDOBA,SAN PELAYO,COROCITO,CASERÍO (CAS),"(8.950640708, -75.798114692)",-75.798114692,8.950640708,,MUNICIPIO,
23,"23,686","23,686,027",CÓRDOBA,SAN PELAYO,EL BÁLSAMO,CASERÍO (CAS),"(9.0037507705, -76.0358463028)",-76.0358463028,9.0037507705,,MUNICIPIO,
23,"23,686","23,686,029",CÓRDOBA,SAN PELAYO,EL COROZO,CASERÍO (CAS),"(8.99357133264, -75.7456760953)",-75.7456760953,8.99357133264,,MUNICIPIO,
23,"23,686","23,686,034",CÓRDOBA,SAN PELAYO,MORROCOY,CASERÍO (CAS),"(8.95986554661, -76.0498645073)",-76.0498645073,8.95986554661,,MUNICIPIO,
23,"23,686","23,686,036",CÓRDOBA,SAN PELAYO,PROVIDENCIA,CASERÍO (CAS),"(8.97294672375, -75.7666185023)",-75.7666185023,8.97294672375,,MUNICIPIO,
23,"23,807","23,807,000",CÓRDOBA,TIERRALTA,TIERRALTA,CABECERA MUNICIPAL (CM),"(8.17037997285, -76.0596965689)",-76.0596965689,8.17037997285,,MUNICIPIO,
23,"23,807","23,807,001",CÓRDOBA,TIERRALTA,CALLEJAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.14766823392, -76.1441521243)",-76.1441521243,8.14766823392,,MUNICIPIO,
23,"23,807","23,807,002",CÓRDOBA,TIERRALTA,CARAMELO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.2629810365, -75.9024579437)",-75.9024579437,8.2629810365,,MUNICIPIO,
23,"23,807","23,807,004",CÓRDOBA,TIERRALTA,MANTAGORDAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.22278139307, -75.8210991615)",-75.8210991615,8.22278139307,,MUNICIPIO,
23,"23,807","23,807,005",CÓRDOBA,TIERRALTA,NUEVA GRANADA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.14889966703, -75.9248237952)",-75.9248237952,8.14889966703,,MUNICIPIO,
23,"23,807","23,807,007",CÓRDOBA,TIERRALTA,SANTA FE RALITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.15783749682, -75.8778826705)",-75.8778826705,8.15783749682,,MUNICIPIO,
23,"23,807","23,807,008",CÓRDOBA,TIERRALTA,SEVERINERA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.2484645159, -75.7899896717)",-75.7899896717,8.2484645159,,MUNICIPIO,
23,"23,807","23,807,010",CÓRDOBA,TIERRALTA,VOLADOR,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.30313247239, -76.0529947636)",-76.0529947636,8.30313247239,,MUNICIPIO,
23,"23,807","23,807,017",CÓRDOBA,TIERRALTA,NUEVO FRASQUILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.00010397487, -76.1936248247)",-76.1936248247,8.00010397487,,MUNICIPIO,
23,"23,807","23,807,019",CÓRDOBA,TIERRALTA,CARRIZOLA,CASERÍO (CAS),"(8.15327537026, -76.0946271607)",-76.0946271607,8.15327537026,,MUNICIPIO,
23,"23,807","23,807,020",CÓRDOBA,TIERRALTA,EL ÁGUILA - BATATA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.03599207723, -76.3362114761)",-76.3362114761,8.03599207723,,MUNICIPIO,
23,"23,807","23,807,026",CÓRDOBA,TIERRALTA,LOS MORALES,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.23787824, -76.043741156)",-76.043741156,8.23787824,,MUNICIPIO,
23,"23,807","23,807,027",CÓRDOBA,TIERRALTA,SANTA MARTA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.11314094621, -75.9126949039)",-75.9126949039,8.11314094621,,MUNICIPIO,
23,"23,807","23,807,028",CÓRDOBA,TIERRALTA,VILLA PROVIDENCIA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.08883785623, -76.1661468464)",-76.1661468464,8.08883785623,,MUNICIPIO,
23,"23,807","23,807,029",CÓRDOBA,TIERRALTA,CRUCITO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(7.88837504476, -76.2355496191)",-76.2355496191,7.88837504476,,MUNICIPIO,
23,"23,807","23,807,032",CÓRDOBA,TIERRALTA,PUEBLO CEDRO,CASERÍO (CAS),"(8.10615620361, -75.9114159868)",-75.9114159868,8.10615620361,,MUNICIPIO,
23,"23,807","23,807,034",CÓRDOBA,TIERRALTA,BONITO VIENTO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.18765609793, -75.893293914)",-75.893293914,8.18765609793,,MUNICIPIO,
23,"23,807","23,807,040",CÓRDOBA,TIERRALTA,CAMPO BELLO,CENTRO POBLADO (CP),"(8.05159348198, -76.1490180442)",-76.1490180442,8.05159348198,,MUNICIPIO,
23,"23,807","23,807,041",CÓRDOBA,TIERRALTA,LAS DELICIAS,CENTRO POBLADO (CP),"(8.1229191137, -76.1053223138)",-76.1053223138,8.1229191137,,MUNICIPIO,
23,"23,807","23,807,042",CÓRDOBA,TIERRALTA,SAN RAFAEL,CENTRO POBLADO (CP),"(8.11648371786, -76.0879624893)",-76.0879624893,8.11648371786,,MUNICIPIO,
23,"23,807","23,807,043",CÓRDOBA,TIERRALTA,EL ROSARIO,CENTRO POBLADO (CP),"(8.13587068564, -76.0629643299)",-76.0629643299,8.13587068564,,MUNICIPIO,
23,"23,807","23,807,044",CÓRDOBA,TIERRALTA,VIRGILIO VARGAS,CENTRO POBLADO (CP),"(8.14910583914, -76.0580391657)",-76.0580391657,8.14910583914,,MUNICIPIO,
23,"23,807","23,807,045",CÓRDOBA,TIERRALTA,NUEVA ESPERANZA,CENTRO POBLADO (CP),"(8.22969596947, -76.0255370966)",-76.0255370966,8.22969596947,,MUNICIPIO,
23,"23,815","23,815,000",CÓRDOBA,TUCHÍN,TUCHÍN,CABECERA MUNICIPAL (CM),"(9.18656992554, -75.5538706654)",-75.5538706654,9.18656992554,,MUNICIPIO,
23,"23,815","23,815,001",CÓRDOBA,TUCHÍN,BARBACOAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.25227157664, -75.5934559413)",-75.5934559413,9.25227157664,,MUNICIPIO,
23,"23,815","23,815,002",CÓRDOBA,TUCHÍN,CRUZ CHIQUITA,CASERÍO (CAS),"(9.21602254165, -75.501546545)",-75.501546545,9.21602254165,,MUNICIPIO,
23,"23,815","23,815,004",CÓRDOBA,TUCHÍN,FLECHAS,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.25851809393, -75.5245893607)",-75.5245893607,9.25851809393,,MUNICIPIO,
23,"23,815","23,815,006",CÓRDOBA,TUCHÍN,MOLINA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.24434105823, -75.5743109786)",-75.5743109786,9.24434105823,,MUNICIPIO,
23,"23,815","23,815,007",CÓRDOBA,TUCHÍN,NUEVA ESTRELLA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.1728206496, -75.5590277469)",-75.5590277469,9.1728206496,,MUNICIPIO,
23,"23,815","23,815,009",CÓRDOBA,TUCHÍN,SAN JUAN DE LA CRUZ,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.239653118, -75.492618199)",-75.492618199,9.239653118,,MUNICIPIO,
23,"23,815","23,815,010",CÓRDOBA,TUCHÍN,VIDALES,CABECERA CORREGIMIENTO MUNICIPAL (C),"(9.231435545, -75.52919289)",-75.52919289,9.231435545,,MUNICIPIO,
23,"23,815","23,815,011",CÓRDOBA,TUCHÍN,ALGODONCILLO,CABECERA CORREGIMIENTO MUNICIPAL (C),0 0,0,0,,MUNICIPIO,
23,"23,815","23,815,012",CÓRDOBA,TUCHÍN,ANDES,CASERÍO (CAS),"(9.23050853309, -75.5143932795)",-75.5143932795,9.23050853309,,MUNICIPIO,
23,"23,815","23,815,013",CÓRDOBA,TUCHÍN,BELÉN,CASERÍO (CAS),"(9.22266168516, -75.4988308011)",-75.4988308011,9.22266168516,,MUNICIPIO,
23,"23,815","23,815,014",CÓRDOBA,TUCHÍN,BELLA VISTA,CASERÍO (CAS),"(9.208495694, -75.541069215)",-75.541069215,9.208495694,,MUNICIPIO,
23,"23,815","23,815,015",CÓRDOBA,TUCHÍN,BOMBA,CASERÍO (CAS),"(9.27266540527, -75.5072972351)",-75.5072972351,9.27266540527,,MUNICIPIO,
23,"23,815","23,815,016",CÓRDOBA,TUCHÍN,CARRETAL,CASERÍO (CAS),"(9.20303233471, -75.5313455954)",-75.5313455954,9.20303233471,,MUNICIPIO,
23,"23,815","23,815,017",CÓRDOBA,TUCHÍN,EL CARIÑITO,CASERÍO (CAS),"(9.21741511533, -75.5263384605)",-75.5263384605,9.21741511533,,MUNICIPIO,
23,"23,815","23,815,018",CÓRDOBA,TUCHÍN,EL CARMEN,CASERÍO (CAS),"(9.24104360423, -75.5109234632)",-75.5109234632,9.24104360423,,MUNICIPIO,
23,"23,815","23,815,019",CÓRDOBA,TUCHÍN,EL CHUZO,CASERÍO (CAS),"(9.2402268745, -75.5333460908)",-75.5333460908,9.2402268745,,MUNICIPIO,
23,"23,815","23,815,020",CÓRDOBA,TUCHÍN,EL PORVENIR,CASERÍO (CAS),"(9.19835193272, -75.5424723294)",-75.5424723294,9.19835193272,,MUNICIPIO,
23,"23,815","23,815,021",CÓRDOBA,TUCHÍN,EL ROBLE,CASERÍO (CAS),"(9.20847088425, -75.5301836167)",-75.5301836167,9.20847088425,,MUNICIPIO,
23,"23,815","23,815,022",CÓRDOBA,TUCHÍN,GUAYACANES,CASERÍO (CAS),"(9.22017379986, -75.5126471928)",-75.5126471928,9.22017379986,,MUNICIPIO,
23,"23,815","23,815,023",CÓRDOBA,TUCHÍN,LOVERAN,CASERÍO (CAS),"(9.22191811116, -75.552002622)",-75.552002622,9.22191811116,,MUNICIPIO,
23,"23,815","23,815,024",CÓRDOBA,TUCHÍN,NUEVA ESPERANZA,CASERÍO (CAS),"(9.21206725038, -75.5246058674)",-75.5246058674,9.21206725038,,MUNICIPIO,
23,"23,815","23,815,025",CÓRDOBA,TUCHÍN,NUEVA VIDA,CASERÍO (CAS),"(9.19565537252, -75.5488953782)",-75.5488953782,9.19565537252,,MUNICIPIO,
23,"23,815","23,815,026",CÓRDOBA,TUCHÍN,SABANA NUEVA,CASERÍO (CAS),"(9.22951104205, -75.5631600735)",-75.5631600735,9.22951104205,,MUNICIPIO,
23,"23,815","23,815,027",CÓRDOBA,TUCHÍN,SABANAL,CASERÍO (CAS),"(9.25851159853, -75.5748457064)",-75.5748457064,9.25851159853,,MUNICIPIO,
23,"23,815","23,815,028",CÓRDOBA,TUCHÍN,SANTA CLARA,CASERÍO (CAS),"(9.24659003039, -75.525951933)",-75.525951933,9.24659003039,,MUNICIPIO,
23,"23,815","23,815,029",CÓRDOBA,TUCHÍN,SANTANDER,CASERÍO (CAS),"(9.22274282644, -75.5682613944)",-75.5682613944,9.22274282644,,MUNICIPIO,
23,"23,815","23,815,030",CÓRDOBA,TUCHÍN,TOLIMA,CASERÍO (CAS),"(9.251258137, -75.486111397)",-75.486111397,9.251258137,,MUNICIPIO,
23,"23,815","23,815,031",CÓRDOBA,TUCHÍN,VILLANUEVA,CASERÍO (CAS),"(9.2118380159, -75.5411669614)",-75.5411669614,9.2118380159,,MUNICIPIO,
23,"23,815","23,815,032",CÓRDOBA,TUCHÍN,EL BARZAL,CASERÍO (CAS),0 0,0,0,,MUNICIPIO,
23,"23,815","23,815,033",CÓRDOBA,TUCHÍN,LA GRANJA,CASERÍO (CAS),0 0,0,0,,MUNICIPIO,
23,"23,815","23,815,034",CÓRDOBA,TUCHÍN,SAN MARTIN,CASERÍO (CAS),0 0,0,0,,MUNICIPIO,
23,"23,855","23,855,000",CÓRDOBA,VALENCIA,VALENCIA,CABECERA MUNICIPAL (CM),"(8.25501643828, -76.150720786)",-76.150720786,8.25501643828,,MUNICIPIO,
23,"23,855","23,855,001",CÓRDOBA,VALENCIA,RÍO NUEVO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.25122681464, -76.0671278169)",-76.0671278169,8.25122681464,,MUNICIPIO,
23,"23,855","23,855,003",CÓRDOBA,VALENCIA,VILLANUEVA,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.34222322587, -76.1189884624)",-76.1189884624,8.34222322587,,MUNICIPIO,
23,"23,855","23,855,006",CÓRDOBA,VALENCIA,MATA DE MAÍZ,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.26121459728, -76.294745219)",-76.294745219,8.26121459728,,MUNICIPIO,
23,"23,855","23,855,009",CÓRDOBA,VALENCIA,EL REPOSO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.17633098693, -76.1704545435)",-76.1704545435,8.17633098693,,MUNICIPIO,
23,"23,855","23,855,013",CÓRDOBA,VALENCIA,JARAGUAY CENTRAL,CABECERA CORREGIMIENTO MUNICIPAL (C),0 0,0,0,,MUNICIPIO,
23,"23,855","23,855,014",CÓRDOBA,VALENCIA,MIELES ABAJO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.12766960934, -76.3000787219)",-76.3000787219,8.12766960934,,MUNICIPIO,
23,"23,855","23,855,015",CÓRDOBA,VALENCIA,SANTO DOMINGO,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.16086051982, -76.2907832885)",-76.2907832885,8.16086051982,,MUNICIPIO,
23,"23,855","23,855,016",CÓRDOBA,VALENCIA,MANZANARES,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.19583512852, -76.0767736132)",-76.0767736132,8.19583512852,,MUNICIPIO,
23,"23,855","23,855,017",CÓRDOBA,VALENCIA,SAN RAFAEL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.15971072332, -76.2466720605)",-76.2466720605,8.15971072332,,MUNICIPIO,
23,"23,855","23,855,019",CÓRDOBA,VALENCIA,GUADUAL CENTRAL,CABECERA CORREGIMIENTO MUNICIPAL (C),"(8.10895657169, -76.3453339957)",-76.3453339957,8.10895657169,,MUNICIPIO,
23,"23,855","23,855,020",CÓRDOBA,VALENCIA,JERICÓ,CASERÍO (CAS),"(8.19766263145, -76.1702594492)",-76.1702594492,8.19766263145,,MUNICIPIO,
23,"23,855","23,855,021",CÓRDOBA,VALENCIA,LA LIBERTAD,CASERÍO (CAS),"(8.34809763792, -76.0986046038)",-76.0986046038,8.34809763792,,MUNICIPIO,
23,"23,855","23,855,022",CÓRDOBA,VALENCIA,MARSELLA,CENTRO POBLADO (CP),0 0,0,0,,MUNICIPIO,
23,"23,855","23,855,023",CÓRDOBA,VALENCIA,LAS NUBES,CASERÍO (CAS),"(8.34758715249, -76.1877064667)",-76.1877064667,8.34758715249,,MUNICIPIO,
25,"25,001","25,001,000",CUNDINAMARCA,AGUA DE DIOS,AGUA DE DIOS,CABECERA MUNICIPAL (CM),"(4.37531467846, -74.6692192503)",-74.6692192503,4.37531467846,,MUNICIPIO,
25,"25,019","25,019,000",CUNDINAMARCA,ALBÁN,ALBÁN,CABECERA MUNICIPAL (CM),"(4.87802613952, -74.4382648986)",-74.4382648986,4.87802613952,,MUNICIPIO,
25,"25,019","25,019,001",CUNDINAMARCA,ALBÁN,CHIMBE (DANUBIO),CASERÍO (CAS),"(4.91499378131, -74.4666862541)",-74.4666862541,4.91499378131,,MUNICIPIO,
25,"25,019","25,019,002",CUNDINAMARCA,ALBÁN,PANTANILLO,CASERÍO (CAS),"(4.90192594171, -74.4584251462)",-74.4584251462,4.90192594171,,MUNICIPIO,
25,"25,019","25,019,003",CUNDINAMARCA,ALBÁN,LA MARÍA,CASERÍO (CAS),"(4.90970536242, -74.4228519388)",-74.4228519388,4.90970536242,,MUNICIPIO,
25,"25,035","25,035,000",CUNDINAMARCA,ANAPOIMA,ANAPOIMA,CABECERA MUNICIPAL (CM),"(4.562955419, -74.5285181395)",-74.5285181395,4.562955419,,MUNICIPIO,
